TRADEDATE,CLOSE,EMA_12,EMA_26,MACD,MACD_signal,RSI,ADX,Stoch_K,Stoch_D,ATR,Signal
2025-07-29,3167.8,3254.855891735984,3245.837084320652,9.018807415332049,23.434260394510318,42.27700002393459,12.766584133771204,20.28499580888521,32.07599888236938,38.35463697977008,HOLD
2025-07-30,3142.2,3237.524216084294,3238.160263259863,-0.6360471755688195,18.620198880494492,40.21238078237021,13.252916215867804,9.555741827325958,17.01592623637885,37.443591481215094,HOLD
2025-07-31,3156.6,3225.07433668671,3232.1187622776506,-7.044425590940591,13.487273986207475,41.930261053636244,13.459099782132492,6.6728452270621315,12.171194287757771,35.797620661128306,HOLD
2025-08-01,3144.4,3212.66290027337,3225.62107618301,-12.958175909639976,8.198184007037984,40.85910558395509,13.803577570436973,1.0194624652457234,5.749349839877943,34.112076328190554,HOLD
2025-08-04,3214.0,3212.868607923621,3224.760255725009,-11.89164780138799,4.180217645352789,48.88202894360087,12.977321618279761,33.27154772937911,13.65461847389566,36.64692801903408,HOLD
2025-08-05,3219.4,3213.8734374738333,3224.3631997453786,-10.48976227154526,1.2462216619731792,49.454947137211924,12.128238713426057,35.773864689527436,23.35495829471743,34.41500458910308,HOLD
2025-08-06,3296.4,3226.569831708628,3229.6992590234986,-3.1294273148705543,0.3710918666044325,56.876789725146324,12.24432820854308,71.45505097312333,46.83348779734329,37.45678997559571,HOLD
2025-08-07,3330.0,3242.482165291916,3237.1289435402764,5.353221751639467,1.3675178436114392,59.66033690213706,12.749774578739443,87.0250231696015,64.75131294408409,37.18130497733887,BUY
2025-08-08,3367.8,3261.7618321700825,3246.8082810558117,14.953551114270795,4.084724497743311,62.586215789300375,13.637099840364613,100.0,86.16002471424162,37.225497478957536,HOLD
2025-08-11,3329.4,3272.167704143916,3252.926186162789,19.241517981127345,7.116083194420118,57.98508592398662,13.803742450648867,82.97872340425532,90.00124885795226,37.30939051617486,HOLD
2025-08-12,3341.2,3282.7880573525445,3259.4649871877673,23.323070164777164,10.357480588491528,58.982982073610266,14.101038431516125,88.20921985815589,90.39598108747042,35.48729119359092,SELL
2025-08-13,3315.0,3287.743740836768,3263.5786918405256,24.165048996242604,13.118994270041743,55.8132459087784,13.924280754041234,76.59574468085103,82.59456264775407,34.823913251191556,BUY
2025-08-14,3343.2,3296.275473015727,3269.4765665190052,26.798906496721884,15.854976715377772,58.40430475805192,14.130299434835282,89.09574468085091,84.63356973995262,34.35077659039215,HOLD
2025-08-15,3374.0,3308.233092551769,3277.219043073153,31.014049478616016,18.886791268025423,61.088126171288934,14.705005177201262,100.0,88.56382978723398,34.097149691078435,HOLD
2025-08-18,3401.0,3322.5049244668817,3286.3880028455123,36.11692162136933,22.332817338694205,63.32224225321639,15.557819707811941,100.0,96.36524822695031,33.59021042742997,SELL
2025-08-19,3406.4,3335.4118591642846,3295.277780412511,40.13407875177336,25.893069621310037,63.7702684257547,16.413722613147016,100.0,100.0,31.57662396832784,BUY
2025-08-20,3410.4,3346.948496215933,3303.805352233807,43.143143982126276,29.343084493473285,64.11989563201391,17.25843631058012,100.0,100.0,29.60686511344728,HOLD
2025-08-21,3382.2,3352.371804490405,3309.6123631794508,42.75944131095412,32.02635585696945,59.74267377240927,17.41749724473073,85.641547861507,95.213849287169,29.506374748201065,HOLD
2025-08-22,3384.8,3357.3607576457275,3315.1818177587506,42.17893988697688,34.05687266297094,60.01370903486967,17.603915975533944,86.5968586387435,90.7461355000835,27.584490837615302,HOLD
2025-08-25,3356.0,3357.1514103156155,3318.205386813658,38.94602350195737,35.034702830768225,55.55216025458908,17.139656184840582,52.28070175438589,74.83970275154546,27.671312920642794,SELL
2025-08-26,3377.6,3360.297347190136,3322.6049877904243,37.69235939971168,35.566234144556915,58.069879144257484,17.068231622767566,65.6184486373164,68.16533634348194,27.237647712025446,BUY
2025-08-27,3398.0,3366.0977553147304,3328.189803509652,37.90795180507848,36.03457767666123,60.35398994028657,17.328210124193284,87.00209643605862,68.30041560925365,26.749244304023637,HOLD
2025-08-28,3376.0,3367.6211775740026,3331.731299545974,35.88987802802876,36.00563774693474,56.76284912300474,17.05659943454137,63.94129979035633,72.1872816212438,26.41001256802195,SELL
2025-08-29,3334.8,3362.571765639541,3331.958610690717,30.613154948824103,34.927141187312614,50.68106000374492,15.935563701939888,20.754716981132248,57.232704402515736,27.466440241734656,HOLD
2025-09-01,3342.6,3359.499186310381,3332.746861750664,26.75232455971718,33.29217786179353,51.73539351589351,15.04522089888549,28.93081761006277,37.87561146051712,26.06169451018216,HOLD
2025-09-02,3310.0,3351.883926878015,3331.0619090283926,20.82201784962217,30.798145859359263,47.19428987822161,14.37137885154093,0.0,16.56184486373168,26.52871633088343,HOLD
2025-09-03,3318.0,3346.671015050628,3330.094360211475,16.57665483915298,27.953847655318008,48.391450383922404,13.574645588449584,7.968127490039834,12.299648366700874,25.205236592963185,HOLD
2025-09-04,3327.6,3343.7370127351464,3329.9095927884027,13.827419946743703,25.12856211360315,49.860437422802775,12.624966713201376,17.52988047808754,8.499335989375796,24.090576836322953,HOLD
2025-09-05,3331.2,3341.808241545124,3330.0051785077803,11.80306303734369,22.46346229835126,50.43024605497265,11.784645883716221,21.115537848605378,15.537848605577588,22.62696420515702,HOLD
2025-09-08,3369.0,3345.9915889997205,3332.8936838035006,13.097905196219926,20.590350877924994,56.07487584580412,11.81072315831796,58.764940239043774,32.47011952191224,23.710752476217245,HOLD
2025-09-09,3357.4,3347.74672915361,3334.7089664847226,13.037762668887353,19.07983323611747,54.04114211372122,11.544404662740785,53.863636363636466,44.58137148376188,22.84569872791601,HOLD
2025-09-10,3327.4,3344.6164631299775,3334.1675615599283,10.448901570049202,17.353646902903815,49.0831467323783,10.85078417763583,19.772727272727376,44.13376795846921,23.35672024735058,HOLD
2025-09-11,3280.0,3334.675468802289,3330.1551495925264,4.52031920976242,14.786981364275537,42.45552669452454,11.153510201560284,0.0,24.54545454545462,25.074097372539832,HOLD
2025-09-12,3185.0,3311.6484736019365,3319.4029162893767,-7.754442687440132,10.278696553932404,32.87446143364487,12.803335884153615,0.0,6.59090909090913,30.068804703072704,HOLD
2025-09-15,3162.6,3288.7179392016387,3307.7878854531264,-19.069946251487636,4.408967992848396,31.092709530233194,14.589852778733261,0.0,0.0,29.52103293856752,HOLD
2025-09-16,3155.0,3268.1459485552327,3296.47026430845,-28.324315753217434,-2.1376887563647706,30.488926400939434,16.33501603135497,0.0,0.0,27.955244871526975,HOLD
2025-09-17,3170.6,3253.138879546735,3287.1465410263427,-34.00766147960758,-8.511683301013331,33.34993189153647,17.546809889771847,7.289719626168182,2.4299065420560653,27.072727380703615,HOLD
2025-09-18,3135.8,3235.0867442318527,3275.9356861355027,-40.84894190365003,-14.979135021540671,30.349048602232443,19.100744536238697,0.0,2.4299065420560653,27.624675424939053,HOLD
2025-09-19,3155.0,3222.7657066577212,3266.9774871625023,-44.21178050478102,-20.82566411818874,33.88387596116378,20.03870872140178,8.233276157804388,5.1743319279908615,27.022912894586252,HOLD
2025-09-22,3108.8,3205.232521018072,3255.260636261576,-50.02811524350409,-26.66615434325181,29.945652416895797,21.472278692973337,0.0,2.7444253859348007,28.392704830687222,HOLD
2025-09-23,3097.0,3188.5813639383687,3243.537626168126,-54.95626222975716,-32.32417592055288,29.017970624403887,22.935976754676705,0.0,2.7444253859348007,27.20751162849529,HOLD
2025-09-24,3147.8,3182.3073079478504,3236.4459501556717,-54.13864220782125,-36.68706917800655,37.932454667340885,23.02162763718169,18.67647058823536,6.225490196078458,28.892689369317065,HOLD
2025-09-25,3109.6,3171.1215682635657,3227.0499538478443,-55.92838558427866,-40.53533245926097,34.43075657065151,23.601403074409667,4.632352941176437,7.76960784313727,29.55749727150872,HOLD
2025-09-26,3114.0,3162.3336346845554,3218.6758831924485,-56.342248507893146,-43.69671566898741,35.17308670865761,24.033718845617923,6.528417818740397,9.945747116050738,27.760533180686675,HOLD
2025-09-29,3082.0,3149.9746139638546,3208.5517436967116,-58.577129732856974,-46.67279848176132,32.308295641375935,24.8444107118112,0.0,3.720256919972283,28.063352239209056,HOLD
2025-09-30,3078.0,3138.9015964309538,3198.881244163622,-59.97964773266813,-49.33416833194268,31.95790262903722,25.647252152814257,0.0,2.1761392729134705,26.34454136497984,HOLD
2025-10-01,3052.2,3125.56288928773,3188.0159668181686,-62.453077530438804,-51.95795017164191,29.719073002932788,26.712580535217054,0.0,0.0,26.30564555319558,HOLD
2025-10-02,3010.8,3107.9070601665408,3174.888858164971,-66.98179799843047,-54.962719736999624,26.509748037211438,28.1602889805204,0.0,0.0,27.383813727967297,HOLD
2025-10-03,2979.2,3088.105973987073,3160.3933871897884,-72.28741320271547,-58.4276584301428,24.348420192360052,29.81335077950657,0.0,0.0,27.68496989025537,HOLD
2025-10-06,3021.2,3077.812747219831,3150.0827659164706,-72.27001869663945,-61.19613048344213,32.25419349998076,30.218940756449513,21.94357366771159,7.314524555903868,28.707472040951416,HOLD
